time,Steering_input,x,y,vx,vy,ax,ay,yaw,roll,pitch,yaw_rate,roll_rate,pitch_rate,slip_angle,long_slip,toe_in_r,toe_in_avg,toe_in_l,wlf,wlr,wrf,wrr,tiredef_rf,tiredef_rr,tiredef_lf,tiredef_lr,sp_tor,current_gear,engine_omega,engine_torque,tc_inp_tor,tc_out_tor,tc_out_omg,tc_sr,
+2.93000000e+00,+0.00000000e+00,+5.18882908e+00,+3.99826451e-02,+6.35316410e+00,+1.53845740e-02,+3.08919089e+00,+1.92816386e-02,+7.31647326e-03,-2.16622673e-02,-1.75519003e-02,+4.62587883e-03,+1.88160187e-02,+1.91739866e-02,-1.61980594e-02,+1.68402716e-02,-1.72866708e-02,-4.61515634e-03,+8.05635817e-03,+1.40538488e+01,+1.40706985e+01,+1.40772990e+01,+1.40853695e+01,+1.27515592e-02,+1.55839201e-02,+1.51487366e-02,+1.78767752e-02,+1.00135737e+03,+2,+2.65908881e+02,+3.70887782e+02,+2.88872222e+02,+3.68079458e+02,+1.75849122e+02,+6.61289489e-01,
+2.94000000e+00,+0.00000000e+00,+5.25248181e+00,+4.06188152e-02,+6.38402041e+00,+1.54550022e-02,+3.07471589e+00,+1.86616260e-02,+7.35880741e-03,-2.14708053e-02,-1.73610180e-02,+4.65939913e-03,+1.95893405e-02,+1.88059163e-02,-1.60316216e-02,+1.68856287e-02,-1.71460876e-02,-4.55829999e-03,+8.02948766e-03,+1.41234013e+01,+1.41398928e+01,+1.41464270e+01,+1.41544306e+01,+1.27853370e-02,+1.55847377e-02,+1.51428090e-02,+1.78382699e-02,+9.96681137e+02,+2,+2.65920000e+02,+3.70414595e+02,+2.88420297e+02,+3.66200688e+02,+1.76714733e+02,+6.64516252e-01,
+2.95000000e+00,+0.00000000e+00,+5.31644305e+00,+4.12623519e-02,+6.41473659e+00,+1.55154253e-02,+3.06118220e+00,+1.79607623e-02,+7.40155394e-03,-2.12725257e-02,-1.71740161e-02,+4.68444411e-03,+2.01820382e-02,+1.83995031e-02,-1.58641538e-02,+1.69021517e-02,-1.70049469e-02,-4.50016779e-03,+8.00461129e-03,+1.41922397e+01,+1.42083842e+01,+1.42148939e+01,+1.42228150e+01,+1.28171761e-02,+1.55866332e-02,+1.51370602e-02,+1.78028717e-02,+9.92227674e+02,+2,+2.65930894e+02,+3.69943391e+02,+2.87972982e+02,+3.64342797e+02,+1.77572971e+02,+6.67715821e-01,
+2.96000000e+00,+0.00000000e+00,+5.38071153e+00,+4.19128278e-02,+6.44531913e+00,+1.55659385e-02,+3.04804545e+00,+1.71930103e-02,+7.44463641e-03,-2.10691768e-02,-1.69912407e-02,+4.70131873e-03,+2.06056632e-02,+1.79629374e-02,-1.56962634e-02,+1.68875019e-02,-1.68638493e-02,-4.44117954e-03,+7.98149018e-03,+1.42603371e+01,+1.42761533e+01,+1.42826569e+01,+1.42904924e+01,+1.28468992e-02,+1.55894082e-02,+1.51314484e-02,+1.77705080e-02,+9.87875866e+02,+2,+2.65941546e+02,+3.69475545e+02,+2.87530496e+02,+3.62506742e+02,+1.78423302e+02,+6.70886226e-01,
+2.97000000e+00,+0.00000000e+00,+5.44528599e+00,+4.25698364e-02,+6.47576983e+00,+1.56066865e-02,+3.03491350e+00,+1.63707483e-02,+7.48797944e-03,-2.08623839e-02,-1.68129479e-02,+4.71041694e-03,+2.08732220e-02,+1.75057680e-02,-1.55287608e-02,+1.68435772e-02,-1.67233503e-02,-4.38172621e-03,+7.95989791e-03,+1.43277172e+01,+1.43432259e+01,+1.43497277e+01,+1.43574811e+01,+1.28744565e-02,+1.55928370e-02,+1.51259881e-02,+1.77410212e-02,+9.83538584e+02,+2,+2.65951947e+02,+3.69012034e+02,+2.87092751e+02,+3.60692185e+02,+1.79265792e+02,+6.74027735e-01,
+2.98000000e+00,+0.00000000e+00,+5.51016513e+00,+4.32329957e-02,+6.50608735e+00,+1.56378669e-02,+3.02154013e+00,+1.55068508e-02,+7.53150940e-03,-2.06536372e-02,-1.66392955e-02,+4.71219835e-03,+2.09985789e-02,+1.70379067e-02,-1.53625950e-02,+1.67749926e-02,-1.65839468e-02,-4.32216482e-03,+7.93961712e-03,+1.43944353e+01,+1.44096574e+01,+1.44161529e+01,+1.44238309e+01,+1.28999087e-02,+1.55966848e-02,+1.51207440e-02,+1.77141933e-02,+9.79161025e+02,+2,+2.65962097e+02,+3.68553461e+02,+2.86659467e+02,+3.58897966e+02,+1.80100906e+02,+6.77142075e-01,
+2.99000000e+00,+0.00000000e+00,+5.57534763e+00,+4.39019493e-02,+6.53626856e+00,+1.56597306e-02,+3.00780378e+00,+1.46124848e-02,+7.57515514e-03,-2.04442864e-02,-1.64703440e-02,+4.70716660e-03,+2.09959308e-02,+1.65687927e-02,-1.51987686e-02,+1.66877276e-02,-1.64460672e-02,-4.26281513e-03,+7.92043698e-03,+1.44605614e+01,+1.44755182e+01,+1.44819971e+01,+1.44896087e+01,+1.29234006e-02,+1.56007232e-02,+1.51158177e-02,+1.76897713e-02,+9.74716038e+02,+2,+2.65972006e+02,+3.68100122e+02,+2.86230266e+02,+3.57122506e+02,+1.80929316e+02,+6.80231748e-01,
+3.00000000e+00,+0.00000000e+00,+5.64083212e+00,+4.45763678e-02,+6.56630962e+00,+1.56725803e-02,+2.99368062e+00,+1.36988627e-02,+7.61884859e-03,-2.02355397e-02,-1.63060642e-02,+4.69585097e-03,+2.08793794e-02,+1.61067751e-02,-1.50382525e-02,+1.65880402e-02,-1.63100682e-02,-4.20395822e-03,+7.90215176e-03,+1.45261684e+01,+1.45408816e+01,+1.45473297e+01,+1.45548860e+01,+1.29451324e-02,+1.56047432e-02,+1.51113313e-02,+1.76674891e-02,+9.70197896e+02,+2,+2.65981684e+02,+3.67652074e+02,+2.85804756e+02,+3.55364124e+02,+1.81751760e+02,+6.83299483e-01,
+3.01000000e+00,+0.00000000e+00,+5.70661715e+00,+4.52559486e-02,+6.59620685e+00,+1.56767670e-02,+2.97921389e+00,+1.27750674e-02,+7.66252534e-03,-2.00284658e-02,-1.61463505e-02,+4.67879120e-03,+2.06626099e-02,+1.56587297e-02,-1.48819144e-02,+1.64816856e-02,-1.61762341e-02,-4.14583665e-03,+7.88456079e-03,+1.45913233e+01,+1.46058157e+01,+1.46122156e+01,+1.46197300e+01,+1.29653325e-02,+1.56085643e-02,+1.51074113e-02,+1.76470856e-02,+9.65615789e+02,+2,+2.65991150e+02,+3.67209209e+02,+2.85382575e+02,+3.53621263e+02,+1.82568933e+02,+6.86347846e-01,
+3.02000000e+00,+0.00000000e+00,+5.77270124e+00,+4.59404160e-02,+6.62595721e+00,+1.56726853e-02,+2.96448753e+00,+1.18497335e-02,+7.70612512e-03,-1.98240002e-02,-1.59910364e-02,+4.65652618e-03,+2.03586699e-02,+1.52298918e-02,-1.47304679e-02,+1.63734357e-02,-1.60447814e-02,-4.08865602e-03,+7.86746937e-03,+1.46560818e+01,+1.46703774e+01,+1.46767097e+01,+1.46841978e+01,+1.29842340e-02,+1.56120393e-02,+1.51041750e-02,+1.76283170e-02,+9.60987787e+02,+2,+2.66000419e+02,+3.66771321e+02,+2.84963429e+02,+3.51892621e+02,+1.83381425e+02,+6.89378995e-01,
+3.03000000e+00,+0.00000000e+00,+5.83908287e+00,+4.66295206e-02,+6.65555864e+00,+1.56607666e-02,+2.94960236e+00,+1.09303045e-02,+7.74959210e-03,-1.96229514e-02,-1.58399114e-02,+4.62958527e-03,+1.99798365e-02,+1.48238663e-02,-1.45844443e-02,+1.62668584e-02,-1.59158654e-02,-4.03258744e-03,+7.85069054e-03,+1.47204866e+01,+1.47346102e+01,+1.47408546e+01,+1.47483333e+01,+1.30020582e-02,+1.56150556e-02,+1.51017207e-02,+1.76109645e-02,+9.56335775e+02,+2,+2.66009510e+02,+3.66338160e+02,+2.84547103e+02,+3.50177214e+02,+1.84189684e+02,+6.92394561e-01,
+3.04000000e+00,+0.00000000e+00,+5.90576050e+00,+4.73230378e-02,+6.68501007e+00,+1.56414734e-02,+2.93465907e+00,+1.00239579e-02,+7.79287520e-03,-1.94260095e-02,-1.56927361e-02,+4.59848265e-03,+1.95375518e-02,+1.44427682e-02,-1.44441849e-02,+1.61643007e-02,-1.57895884e-02,-3.97777056e-03,+7.83404727e-03,+1.47845674e+01,+1.47985441e+01,+1.48046796e+01,+1.48121667e+01,+1.30190024e-02,+1.56175340e-02,+1.51001212e-02,+1.75948379e-02,+9.51681641e+02,+2,+2.66018440e+02,+3.65909470e+02,+2.84133461e+02,+3.48474378e+02,+1.84994013e+02,+6.95395635e-01,
+3.05000000e+00,+0.00000000e+00,+5.97273256e+00,+4.80207677e-02,+6.71431140e+00,+1.56152922e-02,+2.91974586e+00,+9.13572140e-03,+7.83592819e-03,-1.92337547e-02,-1.55492566e-02,+4.56371326e-03,+1.90424107e-02,+1.40874459e-02,-1.43098505e-02,+1.60670149e-02,-1.56660082e-02,-3.92431677e-03,+7.81737471e-03,+1.48483423e+01,+1.48621963e+01,+1.48682027e+01,+1.48757158e+01,+1.30352347e-02,+1.56194256e-02,+1.50994215e-02,+1.75797750e-02,+9.47044708e+02,+2,+2.66027224e+02,+3.65485019e+02,+2.83722433e+02,+3.46783733e+02,+1.85794585e+02,+6.98382816e-01,
+3.06000000e+00,+0.00000000e+00,+6.03999753e+00,+4.87225331e-02,+6.74346332e+00,+1.55827269e-02,+2.90493245e+00,+8.27122457e-03,+7.87870976e-03,-1.90466654e-02,-1.54092156e-02,+4.52575045e-03,+1.85041811e-02,+1.37577427e-02,-1.41814418e-02,+1.59753666e-02,-1.55451471e-02,-3.87231245e-03,+7.80052223e-03,+1.49118198e+01,+1.49255743e+01,+1.49314324e+01,+1.49389883e+01,+1.30508917e-02,+1.56207068e-02,+1.50996387e-02,+1.75656398e-02,+9.42440283e+02,+2,+2.66035877e+02,+3.65064608e+02,+2.83314008e+02,+3.45105126e+02,+1.86591465e+02,+7.01356304e-01,
+3.07000000e+00,+0.00000000e+00,+6.10755385e+00,+4.94281787e-02,+6.77246710e+00,+1.55442924e-02,+2.89026757e+00,+7.43465628e-03,+7.92118342e-03,-1.88651262e-02,-1.52723612e-02,+4.48504437e-03,+1.79318431e-02,+1.34527634e-02,-1.40588273e-02,+1.58890766e-02,-1.54269992e-02,-3.82182203e-03,+7.78335519e-03,+1.49750019e+01,+1.49886779e+01,+1.49943701e+01,+1.50019840e+01,+1.30660806e-02,+1.56213751e-02,+1.51007644e-02,+1.75523186e-02,+9.37879151e+02,+2,+2.66044411e+02,+3.64648081e+02,+2.82908209e+02,+3.43438566e+02,+1.87384640e+02,+7.04316012e-01,
+3.08000000e+00,+0.00000000e+00,+6.17540000e+00,+5.01375700e-02,+6.80132442e+00,+1.55005091e-02,+2.87577978e+00,+6.62981499e-03,+7.96331747e-03,-1.86894361e-02,-1.51384530e-02,+4.44202121e-03,+1.73336352e-02,+1.31711196e-02,-1.39417739e-02,+1.58074576e-02,-1.53115374e-02,-3.77289068e-03,+7.76575607e-03,+1.50378862e+01,+1.50515023e+01,+1.50570129e+01,+1.50646981e+01,+1.30808823e-02,+1.56214434e-02,+1.51027687e-02,+1.75397159e-02,+9.33367735e+02,+2,+2.66052836e+02,+3.64235320e+02,+2.82505083e+02,+3.41784158e+02,+1.88174048e+02,+7.07261671e-01,
+3.09000000e+00,+0.00000000e+00,+6.24353448e+00,+5.08505924e-02,+6.83003714e+00,+1.54518971e-02,+2.86148032e+00,+5.85949778e-03,+8.00508476e-03,-1.85198151e-02,-1.50072659e-02,+4.39708264e-03,+1.67171006e-02,+1.29111386e-02,-1.38299763e-02,+1.57296204e-02,-1.51987188e-02,-3.72554682e-03,+7.74762515e-03,+1.51004680e+01,+1.51140403e+01,+1.51193555e+01,+1.51271232e+01,+1.30953568e-02,+1.56209366e-02,+1.51056048e-02,+1.75277501e-02,+9.28908707e+02,+2,+2.66061163e+02,+3.63826239e+02,+2.82104686e+02,+3.40142054e+02,+1.88959602e+02,+7.10192930e-01,
+3.10000000e+00,+0.00000000e+00,+6.31195581e+00,+5.15671493e-02,+6.85860714e+00,+1.53989721e-02,+2.84736722e+00,+5.12703741e-03,+8.04646249e-03,-1.83564111e-02,-1.48785922e-02,+4.35060542e-03,+1.60891282e-02,+1.26710288e-02,-1.37230839e-02,+1.56546370e-02,-1.50884889e-02,-3.67980413e-03,+7.72888061e-03,+1.51627421e+01,+1.51762845e+01,+1.51813918e+01,+1.51892512e+01,+1.31095475e-02,+1.56198869e-02,+1.51092130e-02,+1.75163498e-02,+9.24501804e+02,+2,+2.66069399e+02,+3.63420777e+02,+2.81707071e+02,+3.38512400e+02,+1.89741213e+02,+7.13109428e-01,
+3.11000000e+00,+0.00000000e+00,+6.38066254e+00,+5.22871620e-02,+6.88703627e+00,+1.53422407e-02,+2.83342976e+00,+4.43479826e-03,+8.08743198e-03,-1.81993064e-02,-1.47522422e-02,+4.30294133e-03,+1.54559868e-02,+1.24490001e-02,-1.36207230e-02,+1.55816540e-02,-1.49807851e-02,-3.63566345e-03,+7.70945817e-03,+1.52247039e+01,+1.52382279e+01,+1.52431166e+01,+1.52510750e+01,+1.31234863e-02,+1.56183316e-02,+1.51135255e-02,+1.75054510e-02,+9.20144751e+02,+2,+2.66077552e+02,+3.63018886e+02,+2.81312283e+02,+3.36895318e+02,+1.90518803e+02,+7.16010848e-01,
+3.12000000e+00,+0.00000000e+00,+6.44965322e+00,+5.30105676e-02,+6.91532622e+00,+1.52821969e-02,+2.81965134e+00,+3.78332881e-03,+8.12797837e-03,-1.80485238e-02,-1.46280435e-02,+4.25441685e-03,+1.48233524e-02,+1.22433438e-02,-1.35225148e-02,+1.55099617e-02,-1.48755389e-02,-3.59311430e-03,+7.68931031e-03,+1.52863503e+01,+1.52998655e+01,+1.53045258e+01,+1.53125891e+01,+1.31371976e-02,+1.56163101e-02,+1.51184700e-02,+1.74949948e-02,+9.15834074e+02,+2,+2.66085629e+02,+3.62620525e+02,+2.80920355e+02,+3.35290879e+02,+1.91292315e+02,+7.18896953e-01,
+3.13000000e+00,+0.00000000e+00,+6.51892644e+00,+5.37373186e-02,+6.94347850e+00,+1.52193191e-02,+2.80601403e+00,+3.17427499e-03,+8.16809037e-03,-1.79040320e-02,-1.45058401e-02,+4.20533326e-03,+1.41963294e-02,+1.20524782e-02,-1.34280882e-02,+1.54390236e-02,-1.47726778e-02,-3.55213625e-03,+7.66840526e-03,+1.53476797e+01,+1.53611942e+01,+1.53656171e+01,+1.53737901e+01,+1.31507011e-02,+1.56138629e-02,+1.51239727e-02,+1.74849259e-02,+9.11565840e+02,+2,+2.66093635e+02,+3.62225656e+02,+2.80531305e+02,+3.33699103e+02,+1.92061713e+02,+7.21767595e-01,
+3.14000000e+00,+0.00000000e+00,+6.58848081e+00,+5.44673815e-02,+6.97149444e+00,+1.51540673e-02,+2.79250050e+00,+2.60916192e-03,+8.20775996e-03,-1.77657517e-02,-1.43854914e-02,+4.15596659e-03,+1.35794681e-02,+1.18749678e-02,-1.33370883e-02,+1.53684770e-02,-1.46721261e-02,-3.51270018e-03,+7.64672568e-03,+1.54086921e+01,+1.54222129e+01,+1.54263901e+01,+1.54346766e+01,+1.31640141e-02,+1.56110298e-02,+1.51299608e-02,+1.74751915e-02,+9.07336155e+02,+2,+2.66101575e+02,+3.61834235e+02,+2.80145136e+02,+3.32119957e+02,+1.92826986e+02,+7.24622719e-01,
+3.15000000e+00,+0.00000000e+00,+6.65831492e+00,+5.52007356e-02,+6.99937523e+00,+1.50868808e-02,+2.77909557e+00,+2.08737232e-03,+8.24698209e-03,-1.76335607e-02,-1.42668700e-02,+4.10656778e-03,+1.29767807e-02,+1.17095240e-02,-1.32491820e-02,+1.52981138e-02,-1.45738061e-02,-3.47476939e-03,+7.62426729e-03,+1.54693893e+01,+1.54829224e+01,+1.54868458e+01,+1.54952491e+01,+1.31771532e-02,+1.56078501e-02,+1.51363639e-02,+1.74657414e-02,+9.03141568e+02,+2,+2.66109455e+02,+3.61446213e+02,+2.79761839e+02,+3.30553358e+02,+1.93588147e+02,+7.27462352e-01,
+3.16000000e+00,+0.00000000e+00,+6.72842742e+00,+5.59373719e-02,+7.02712190e+00,+1.50181763e-02,+2.76578674e+00,+1.60885269e-03,+8.28575440e-03,-1.75072996e-02,-1.41498607e-02,+4.05736294e-03,+1.23917560e-02,+1.15549937e-02,-1.31640606e-02,+1.52278495e-02,-1.44776385e-02,-3.43830055e-03,+7.60103744e-03,+1.55297740e+01,+1.55433245e+01,+1.55469867e+01,+1.55555095e+01,+1.31901348e-02,+1.56043612e-02,+1.51431152e-02,+1.74565275e-02,+8.98979241e+02,+2,+2.66117280e+02,+3.61061532e+02,+2.79381396e+02,+3.28999191e+02,+1.94345223e+02,+7.30286587e-01,
+3.17000000e+00,+0.00000000e+00,+6.79881694e+00,+5.66772923e-02,+7.05473537e+00,+1.49483465e-02,+2.75256539e+00,+1.17301198e-03,+8.32407698e-03,-1.73867764e-02,-1.40343594e-02,+4.00855398e-03,+1.18273767e-02,+1.14103424e-02,-1.30814399e-02,+1.51576893e-02,-1.43835433e-02,-3.40324480e-03,+7.57705367e-03,+1.55898499e+01,+1.56034225e+01,+1.56068162e+01,+1.56154608e+01,+1.32029756e-02,+1.56005993e-02,+1.51501523e-02,+1.74475044e-02,+8.94847006e+02,+2,+2.66125054e+02,+3.60680129e+02,+2.79003781e+02,+3.27457310e+02,+1.95098254e+02,+7.33095568e-01,
+3.18000000e+00,+0.00000000e+00,+6.86948214e+00,+5.74205077e-02,+7.08221650e+00,+1.48777586e-02,+2.73942587e+00,+7.78791207e-04,+8.36195206e-03,-1.72717719e-02,-1.39202716e-02,+3.96031915e-03,+1.12861382e-02,+1.12746360e-02,-1.30010601e-02,+1.50876941e-02,-1.42914395e-02,-3.36954859e-03,+7.55234227e-03,+1.56496211e+01,+1.56632199e+01,+1.56663383e+01,+1.56751069e+01,+1.32156921e-02,+1.55965987e-02,+1.51574173e-02,+1.74386293e-02,+8.90743418e+02,+2,+2.66132781e+02,+3.60301932e+02,+2.78628964e+02,+3.25927553e+02,+1.95847291e+02,+7.35889468e-01,
+3.19000000e+00,+0.00000000e+00,+6.94042167e+00,+5.81670376e-02,+7.10956612e+00,+1.48067535e-02,+2.72636512e+00,+4.25088018e-04,+8.39938377e-03,-1.71620444e-02,-1.38075118e-02,+3.91281386e-03,+1.07700708e-02,+1.11470230e-02,-1.29226841e-02,+1.50179527e-02,-1.42012462e-02,-3.33715458e-03,+7.52693704e-03,+1.57090922e+01,+1.57227206e+01,+1.57255575e+01,+1.57344516e+01,+1.32283007e-02,+1.55923922e-02,+1.51648568e-02,+1.74298626e-02,+8.86667559e+02,+2,+2.66140465e+02,+3.59926868e+02,+2.78256909e+02,+3.24409749e+02,+1.96592387e+02,+7.38668479e-01,
+3.20000000e+00,+0.00000000e+00,+7.01163422e+00,+5.89169089e-02,+7.13678501e+00,+1.47356453e-02,+2.71338243e+00,+1.10831885e-04,+8.43637792e-03,-1.70573340e-02,-1.36960027e-02,+3.86617172e-03,+1.02807643e-02,+1.10267206e-02,-1.28460962e-02,+1.49485594e-02,-1.41128829e-02,-3.30600249e-03,+7.50087793e-03,+1.57682673e+01,+1.57819284e+01,+1.57844779e+01,+1.57934991e+01,+1.32408171e-02,+1.55880105e-02,+1.51724218e-02,+1.74211680e-02,+8.82618993e+02,+2,+2.66148108e+02,+3.59554859e+02,+2.77887583e+02,+3.22903726e+02,+1.97333595e+02,+7.41432800e-01,
+3.21000000e+00,+0.00000000e+00,+7.08311845e+00,+5.96701544e-02,+7.16387397e+00,+1.46647206e-02,+2.70047804e+00,-1.66716741e-04,+8.47294173e-03,-1.69573672e-02,-1.35856744e-02,+3.82050560e-03,+9.81939606e-03,+1.09130038e-02,-1.27710999e-02,+1.48795985e-02,-1.40262697e-02,-3.27602987e-03,+7.47420996e-03,+1.58271507e+01,+1.58408470e+01,+1.58431040e+01,+1.58522532e+01,+1.32532561e-02,+1.55834830e-02,+1.51800677e-02,+1.74125129e-02,+8.78597604e+02,+2,+2.66155715e+02,+3.59185827e+02,+2.77520950e+02,+3.21409314e+02,+1.98070970e+02,+7.44182623e-01,
+3.22000000e+00,+0.00000000e+00,+7.15487306e+00,+6.04268122e-02,+7.19083380e+00,+1.45942387e-02,+2.68765341e+00,-4.08671264e-04,+8.50908365e-03,-1.68618604e-02,-1.34764641e-02,+3.77590887e-03,+9.38676046e-03,+1.08051981e-02,-1.26975169e-02,+1.48111357e-02,-1.39413279e-02,-3.24717287e-03,+7.44698213e-03,+1.58857460e+01,+1.58994795e+01,+1.59014397e+01,+1.59107175e+01,+1.32656308e-02,+1.55788370e-02,+1.51877537e-02,+1.74038680e-02,+8.74603459e+02,+2,+2.66163287e+02,+3.58819693e+02,+2.77156975e+02,+3.19926347e+02,+1.98804561e+02,+7.46918133e-01,
+3.23000000e+00,+0.00000000e+00,+7.22689674e+00,+6.11869249e-02,+7.21766532e+00,+1.45244315e-02,+2.67491029e+00,-6.17436558e-04,+8.54481314e-03,-1.67705242e-02,-1.33683154e-02,+3.73245672e-03,+8.98330068e-03,+1.07026752e-02,-1.26251855e-02,+1.47432143e-02,-1.38579803e-02,-3.21936692e-03,+7.41924646e-03,+1.59440568e+01,+1.59578290e+01,+1.59594887e+01,+1.59688952e+01,+1.32779532e-02,+1.55740980e-02,+1.51954431e-02,+1.73952078e-02,+8.70636728e+02,+2,+2.66170826e+02,+3.58456383e+02,+2.76795626e+02,+3.18454668e+02,+1.99534415e+02,+7.49639503e-01,
+3.24000000e+00,+0.00000000e+00,+7.29918822e+00,+6.19505386e-02,+7.24436862e+00,+1.44554966e-02,+2.66197288e+00,-7.94737429e-04,+8.58014049e-03,-1.66830639e-02,-1.32611733e-02,+3.69023344e-03,+8.60999828e-03,+1.06065917e-02,-1.25541045e-02,+1.46669719e-02,-1.37761494e-02,-3.19254668e-03,+7.39105601e-03,+1.60019422e+01,+1.60157543e+01,+1.60171093e+01,+1.60266451e+01,+1.32902340e-02,+1.55692886e-02,+1.52031028e-02,+1.73865087e-02,+8.66377623e+02,+2,+2.66180944e+02,+3.57976482e+02,+2.75694093e+02,+3.16662415e+02,+2.00258640e+02,+7.52332245e-01,
+3.25000000e+00,+0.00000000e+00,+7.37174615e+00,+6.27177061e-02,+7.27093857e+00,+1.43875670e-02,+2.64833376e+00,-9.41220620e-04,+8.61507667e-03,-1.65991627e-02,-1.31549519e-02,+3.64937287e-03,+8.26996021e-03,+1.05208032e-02,-1.24844889e-02,+1.45727613e-02,-1.36957401e-02,-3.16664123e-03,+7.36245762e-03,+1.60592383e+01,+1.60730938e+01,+1.60741316e+01,+1.60838017e+01,+1.33024908e-02,+1.55644109e-02,+1.52107050e-02,+1.73777269e-02,+8.61962021e+02,+2,+2.66196334e+02,+3.57257003e+02,+2.74515143e+02,+3.14872007e+02,+2.00975186e+02,+7.54980947e-01,
+3.26000000e+00,+0.00000000e+00,+7.44456916e+00,+6.34884870e-02,+7.29736860e+00,+1.43207251e-02,+2.63409955e+00,-1.06066638e-03,+8.64963340e-03,-1.65184779e-02,-1.30495388e-02,+3.60995844e-03,+7.96501486e-03,+1.04469483e-02,-1.24162993e-02,+1.44692557e-02,-1.36166429e-02,-3.14157466e-03,+7.33349356e-03,+1.61160633e+01,+1.61299697e+01,+1.61306695e+01,+1.61404843e+01,+1.33147558e-02,+1.55594398e-02,+1.52182272e-02,+1.73687807e-02,+8.57451553e+02,+2,+2.66215003e+02,+3.56389087e+02,+2.73365551e+02,+3.13124387e+02,+2.01685525e+02,+7.57596647e-01,
+3.27000000e+00,+0.00000000e+00,+7.51765578e+00,+6.42629442e-02,+7.32365360e+00,+1.42550312e-02,+2.61943454e+00,-1.15493519e-03,+8.68382288e-03,-1.64406548e-02,-1.29448093e-02,+3.57202878e-03,+7.69577167e-03,+1.03859029e-02,-1.23494217e-02,+1.43633459e-02,-1.35387444e-02,-3.11726988e-03,+7.30420469e-03,+1.61725110e+01,+1.61864783e+01,+1.61868162e+01,+1.61967892e+01,+1.33270785e-02,+1.55543447e-02,+1.52256577e-02,+1.73595751e-02,+8.52874733e+02,+2,+2.66235654e+02,+3.55432163e+02,+2.72238615e+02,+3.11410370e+02,+2.02390828e+02,+7.60187370e-01,
+3.28000000e+00,+0.00000000e+00,+7.59100452e+00,+6.50411419e-02,+7.34979015e+00,+1.41905400e-02,+2.60451419e+00,-1.22620164e-03,+8.71765749e-03,-1.63653378e-02,-1.28406342e-02,+3.53558742e-03,+7.46184769e-03,+1.03376750e-02,-1.22837145e-02,+1.42598442e-02,-1.34619325e-02,-3.09365054e-03,+7.27463141e-03,+1.62286471e+01,+1.62426872e+01,+1.62426395e+01,+1.62527852e+01,+1.33395211e-02,+1.55491056e-02,+1.52329971e-02,+1.73500262e-02,+8.48264753e+02,+2,+2.66257473e+02,+3.54423478e+02,+2.71129903e+02,+3.09723848e+02,+2.03091944e+02,+7.62758588e-01,
+3.29000000e+00,+0.00000000e+00,+7.66461385e+00,+6.58231439e-02,+7.37577656e+00,+1.41273058e-02,+2.58950186e+00,-1.27612405e-03,+8.75114965e-03,-1.62921794e-02,-1.27368883e-02,+3.50061139e-03,+7.26204543e-03,+1.03014313e-02,-1.22190284e-02,+1.41616897e-02,-1.33860989e-02,-3.07064232e-03,+7.24481424e-03,+1.62845139e+01,+1.62986381e+01,+1.62981851e+01,+1.63085166e+01,+1.33521463e-02,+1.55437195e-02,+1.52402546e-02,+1.73400757e-02,+8.43653811e+02,+2,+2.66279947e+02,+3.53386316e+02,+2.70036553e+02,+3.08060857e+02,+2.03789436e+02,+7.65313851e-01,
+3.30000000e+00,+0.00000000e+00,+7.73848225e+00,+6.66090118e-02,+7.40161266e+00,+1.40653803e-02,+2.57453464e+00,-1.30652557e-03,+8.78431173e-03,-1.62208474e-02,-1.26334588e-02,+3.46705769e-03,+7.09452646e-03,+1.02756417e-02,-1.21552117e-02,+1.40702698e-02,-1.33111414e-02,-3.04817382e-03,+7.21479379e-03,+1.63401345e+01,+1.63543522e+01,+1.63534796e+01,+1.63640073e+01,+1.33650061e-02,+1.55382000e-02,+1.52474415e-02,+1.73296961e-02,+8.39069504e+02,+2,+2.66302759e+02,+3.52335212e+02,+2.68956773e+02,+3.06418909e+02,+2.04483629e+02,+7.67855289e-01,
+3.31000000e+00,+0.00000000e+00,+7.81260819e+00,+6.73988044e-02,+7.42729946e+00,+1.40048089e-02,+2.55971575e+00,-1.32030335e-03,+8.81715591e-03,-1.61510304e-02,-1.25302507e-02,+3.43486850e-03,+6.95698320e-03,+1.02582887e-02,-1.20921082e-02,+1.39857955e-02,-1.32369657e-02,-3.02617753e-03,+7.18461065e-03,+1.63955177e+01,+1.64098352e+01,+1.64085349e+01,+1.64192652e+01,+1.33781336e-02,+1.55325744e-02,+1.52545656e-02,+1.73188888e-02,+8.34533090e+02,+2,+2.66325707e+02,+3.51279249e+02,+2.67889492e+02,+3.04796516e+02,+2.05174667e+02,+7.70384023e-01,
+3.32000000e+00,+0.00000000e+00,+7.88699018e+00,+6.81925765e-02,+7.45283883e+00,+1.39456261e-02,+2.54511497e+00,-1.32022016e-03,+8.84969415e-03,-1.60824419e-02,-1.24271904e-02,+3.40397518e-03,+6.84680200e-03,+1.02470956e-02,-1.20295558e-02,+1.39076778e-02,-1.31634866e-02,-3.00459067e-03,+7.15430527e-03,+1.64506624e+01,+1.64650822e+01,+1.64633527e+01,+1.64742877e+01,+1.33915396e-02,+1.55268785e-02,+1.52616274e-02,+1.73076785e-02,+8.30058993e+02,+2,+2.66348664e+02,+3.50224122e+02,+2.66834102e+02,+3.03192838e+02,+2.05862569e+02,+7.72900494e-01,
